market,category,currency,marca,descripcion,promocion,precio_producto,precio_promocion,precio_kilo
Dia,frescos,ARG,DIA,Manzana Roja Comercial en bolsa malla x 1 Kg. ,,"$ 399,00",,399.00KG
Dia,frescos,ARG,LA SALTEÑA,Tapa para Pascualina La Salteña Criollas 400 Gr. ,,"$ 289,05",,722.63KG
Dia,frescos,ARG,DIA,Yogur Entero Bebible DIA Vainilla 1 Lt. ,,"$ 285,10",,285.10LT
Dia,frescos,ARG,TONADITA,Queso Untable Tonadita Patagonia 300 Gr. ,,"$ 373,20",,1244.00KG
Dia,frescos,ARG,ROCKY,Zanahoria Rallada Rocky 200 Gr. ,21%,"$ 299,00","$ 379,00",1495.00KG
Dia,frescos,ARG,CASANCREM,Queso Casancrem Entero 290 Gr. ,,"$ 595,70",,2054.14KG
Dia,frescos,ARG,SIN MARCA,EMPANADAS CARNE X3 240GR ,15%,"$ 413,10","$ 486,00",2025.00KG
Dia,frescos,ARG,DIA,Yogur Entero DIA Vainilla sachet 220 Gr. ,,"$ 69,10",,314.09KG
Dia,frescos,ARG,SIN MARCA,Empanadas de Jamón y Queso 3 Un. ,15%,"$ 413,10","$ 486,00",2025.00KG
Dia,frescos,ARG,DIA,Queso Danbo Light DIA Feteado 200 Gr. ,,"$ 509,40",,2547.00KG
Dia,frescos,ARG,LA PAULINA,Queso Rallado La Paulina 165 Gr. ,,"$ 487,40",,3610.37KG
Dia,frescos,ARG,DIA,Queso Crema Light DIA 290 Gr. ,27%,"$ 349,00","$ 477,50",1203.45KG
Dia,frescos,ARG,TREGAR,Yogur Entero Tregar con Ananá 160 Gr. ,,"$ 167,70",,1048.13KG
Dia,frescos,ARG,APOSTOLES,Leche Descremada Apóstoles Larga Vida 1 Lt. ,,"$ 135,20",,135.20LT
Dia,frescos,ARG,YOGS,Yogur Entero Bebible Yogs Vainilla 900 Gr. ,,"$ 452,40",,502.67LT
Dia,frescos,ARG,FINLANDIA,Queso en fetas Finlandia Danbo 150 Gr. ,30%,"$ 485,00","$ 692,60",3233.33KG
Dia,frescos,ARG,DIA,Ravioles jamón y ricota DIA 500 Gr. ,,"$ 255,00",,510.00KG
Dia,frescos,ARG,TONADITA,Queso Untable Tonadita Clásico 190 Gr. ,,"$ 247,00",,1300.00KG
Dia,frescos,ARG,SIN MARCA,Empanadas de Pollo 3 Un. ,15%,"$ 413,10","$ 486,00",2025.00KG
Dia,frescos,ARG,DANET / DANETTE,Postre crema americana Danette 95 Gr. ,,"$ 188,00",,1978.95KG
Dia,frescos,ARG,SU MASA,RAVIOLES POLLO Y  VERDURA  SUMASA  460GR ,,"$ 329,00",,715.22KG
Dia,frescos,ARG,DIA,Queso Untable DIA Salame 180 Gr. ,,"$ 275,30",,1529.44KG
Dia,frescos,ARG,DIA,Postre DIA Dulce de Leche 230 Gr. ,,"$ 134,90",,586.52KG
Dia,frescos,ARG,DIA,Leche en polvo Descremada DIA ,,"$ 786,80",,1967.00KG
Dia,frescos,ARG,SU MASA,Ravioles Sumasa Ricota 460 Gr. ,,"$ 329,00",,715.22KG
Dia,frescos,ARG,YOGURISIMO,Yogur Yogurísimo Vainilla Sachet 1 Kg. ,,"$ 640,46",,640.46KG
Dia,frescos,ARG,SIN MARCA,Solomillo de Cerdo Congelado 1 Kg. ,,"$ 2.399,00",,2399.00KG
Dia,frescos,ARG,DIA,Salchichas DIA 450 Gr. ,,"$ 377,00",,837.78KG
Dia,frescos,ARG,DIA,Pizza DIA Muzzarella con Jamón 470 Gr. ,,"$ 823,20",,1751.49KG
Dia,frescos,ARG,AMASA FACIL,Levadura Fresca Amasafacil 50 Gr. ,13%,"$ 50,00","$ 57,60",1000.00KG
Dia,frescos,ARG,DIA,Milanesa Bola de Lomo Envasado al Vacío x 1 Kg. ,,"$ 2.349,00",,2349.00KG
Dia,frescos,ARG,SIN MARCA,Picada de cerdo fresca Envasado al Vacío x 1 Kg. ,,"$ 891,90",,891.90KG
Dia,frescos,ARG,DIA,Leche Entera en Polvo DIA 400 Gr. ,,"$ 786,80",,1967.00KG
Dia,frescos,ARG,SIN MARCA,Tortuguita de Cerdox 1 Kg. ,,"$ 2.299,00",,2299.00KG
Dia,frescos,ARG,CAGNOLI,Jamón Cocido Cagnoli 200 Gr. ,,"$ 607,20",,3036.00KG
Dia,frescos,ARG,DANET / DANETTE,Flan vainilla con caramelo Danette 95 Gr. ,,"$ 188,00",,1978.95KG
Dia,frescos,ARG,SILK,Bebida Silk A Base De Almendra Sin Azúcar 1 Lt. ,,"$ 692,20",,450.00LT
Dia,frescos,ARG,DANET / DANETTE,Postre dulce de leche con crema Danette 100 Gr. ,,"$ 210,40",,2104.00KG
Dia,frescos,ARG,SIN MARCA,Chorizo Puro Cerdo 400 Gr. 1 Un. ,,"$ 949,00",,2372.50KG
Dia,frescos,ARG,DIA,Fideos Frescos DIA 500 Gr. ,,"$ 169,95",,339.90KG
Dia,frescos,ARG,DIA,Leche Chocolatada DIA Larga Vida 1 Lt. ,,"$ 294,20",,294.20LT
Dia,frescos,ARG,DIA,Tapa de Empanada Rotisera de Hojaldre DIA 450 Gr. ,,"$ 293,90",,653.11KG
Dia,frescos,ARG,DIA,Tapa de Empanadas DIA Hojaldre 300 Gr. ,,"$ 181,50",,605.00KG
Dia,frescos,ARG,DANET / DANETTE,Postre chocolate con crema Danette 100 Gr. ,,"$ 223,60",,2236.00KG
Dia,frescos,ARG,DIA,Milanesa de Nalga Envasado al Vacío x 1 Kg. ,,"$ 2.359,00",,2359.00KG
Dia,frescos,ARG,SER,Postre Deli chocolate Ser 100 Gr. ,,"$ 169,80",,1698.00KG
Dia,frescos,ARG,OPI,Alimento a base de Queso OPI 120 Gr. ,,"$ 259,60",,2163.33KG
Dia,frescos,ARG,DIA,Yogur Descremado Firme DIA Vainilla 250 Gr. ,,"$ 159,60",,638.40KG
Dia,frescos,ARG,DIA,Morrón Rojo x 1 Kg. ,,"$ 1.299,00",,1299.00KG
Dia,frescos,ARG,DIA,Pizza de Muzzarella DIA Con Pepperoni 470 Gr. ,,"$ 949,00",,2019.15KG
Dia,frescos,ARG,SIN MARCA,Jamón en Rodajas Cerdo Atmósfera Modificada x 1 Kg. ,,"$ 749,00",,749.00KG
Dia,frescos,ARG,MILKAUT,Crema de Leche Milkaut 325 Ml. ,,"$ 583,00",,1793.85LT
Dia,frescos,ARG,PATYVIENA,Salchichas Patyviena Fun 190 Gr. ,,"$ 138,74",,730.21KG
Dia,frescos,ARG,GRAN ALDEA,Queso Pategrás Gran Aldea Centro de Horma 250 Gr. ,,"$ 618,00",,2472.00KG
Dia,frescos,ARG,DIA,Yogur Descremado Firme DIA Frutilla 250 Gr. ,,"$ 159,60",,638.40KG
Dia,frescos,ARG,SERENITO,Postre Minions vainilla SERENITO 100 Gr. ,2do 50%,"$ 379,70",,1945.00KG
Dia,frescos,ARG,DIA,Roast Beef en Churrasco Envasado al Vacío Porción Individual x 1 Kg. ,,"$ 1.899,00",,1899.00KG
Dia,frescos,ARG,YOGS,Yogur Entero Bebible Yogs Vainilla 1 Lt. ,,"$ 518,10",,518.10LT
Dia,frescos,ARG,DIA,Yogur Firme Entero DIA Frutilla 250 Gr. ,,"$ 147,20",,588.80KG
Dia,frescos,ARG,SERENITO,Flan vainilla Serenito 100 Gr. ,2do 50%,"$ 379,70",,1945.00KG
Dia,frescos,ARG,LA SERENISIMA,Queso Untable La Serenísima Cremón Original 280 gr ,,"$ 479,60",,1712.86KG
Dia,frescos,ARG,SANCOR,Queso Rallado Sancor 40 Gr. ,,"$ 244,90",,6122.50KG
Dia,frescos,ARG,LA SERENISIMA,Leche La Serenisima Multivitaminas 3% 1 Lt. ,,"$ 276,65",,276.65LT
Dia,frescos,ARG,DIA,Tapa de Nalga Envasado al Vacío x 1 Kg. ,,"$ 2.269,00",,2269.00KG
Dia,frescos,ARG,ADLER,Salsa de Queso Cheddar Adler 250 Gr. ,,"$ 557,30",,2229.20KG
Dia,frescos,ARG,LA SERENISIMA,Leche en Polvo La Serenisima Entera 200 Gr. ,,"$ 382,55",,1912.75KG
Dia,frescos,ARG,SIN MARCA,Chorizo Fresco Cerdo x Un. ,,"$ 999,00",,2296.55KG
Dia,frescos,ARG,VEGETALEX,Hot Dogs Vegetalex 100% Vegetal 300 Gr. ,,"$ 666,70",,2222.33KG
Dia,frescos,ARG,LA SERENISIMA,Queso Untable Finlandia 180 gr ,,"$ 489,00",,2716.67KG
Dia,frescos,ARG,SIN MARCA,Vacio de Novillito Envasado al Vacío Porción Individual x 1 Kg. ,19%,"$ 2.199,00","$ 2.699,00",2699.00KG
Dia,frescos,ARG,LA PAULINA,Manteca La Paulina 200 Gr. ,,"$ 442,00",,2210.00KG
Dia,frescos,ARG,DIA,Manteca Calidad Extra DIA 500 Gr. ,,"$ 826,00",,1652.00KG
Dia,frescos,ARG,DIA,Bebida Vegetal DIA Original 1 Lt. ,,"$ 335,00",,309.90LT
Dia,frescos,ARG,CASANCREM,Queso Casancrem Light 290 Gr. ,,"$ 595,70",,2054.14KG
Dia,frescos,ARG,SER,Postre Deli dulce de leche Ser 100 Gr. ,,"$ 169,80",,1698.00KG
Dia,frescos,ARG,SER,Postre Deli vainilla Ser 100 Gr. ,,"$ 169,80",,1698.00KG
Dia,frescos,ARG,SER,Yogur Essential natural con cereales? Ser 166 Gr. ,,"$ 366,00",,2204.82KG
Dia,frescos,ARG,SILK,Bebida Silk A Base De Coco Sin Azúcar 1 Lt. ,,"$ 692,20",,450.00LT
Dia,frescos,ARG,DANICA,Alimento Untable Dánica Dorada en pote 210 Gr. ,,"$ 257,00",,1223.81KG
Dia,frescos,ARG,FESTA,Mozzarella Festa Boconccino 150 Gr. ,,"$ 451,70",,3011.33KG
Dia,frescos,ARG,ILOLAY,Yogur Entero Ilolay con Cereales 165 Gr. ,,"$ 185,30",,1.12GR
Dia,frescos,ARG,MILKAUT,Queso Untable Light Milkaut Crematto 290 Gr. ,,"$ 512,30",,1797.54KG
Dia,frescos,ARG,LARIO,Lomo de Cerdo Lario Cocido 120 Gr. ,,"$ 563,00",,4691.67KG
Dia,frescos,ARG,SIN MARCA,Nuez Pelada Sueño Verde 300 Gr. ,,"$ 1.125,00",,3750.00KG
Dia,frescos,ARG,LA SANJUANITA,Pasas de Uva La Sanjuanita 170 Gr. ,13%,"$ 279,00","$ 319,00",1641.18KG
Dia,frescos,ARG,TONADITA,Dip Tonadita Cheddar 190 Gr. ,,"$ 247,00",,1300.00KG
Dia,frescos,ARG,NESTLE,Leche Condensada Nestlé 395 Gr. ,,"$ 486,00",,1230.38KG
Dia,frescos,ARG,SER,Yogur Colágeno firme descremado frutilla SER 190 Gr. ,,"$ 251,50",,1323.68KG
Dia,frescos,ARG,DIA,Tomate Comercial en bolsa malla x 1 Kg. ,,"$ 459,00",,459.00KG
Dia,frescos,ARG,DIA,Paleta en Churrasco Envasado al Vacío x 1 Kg. ,,"$ 1.849,00",,1849.00KG
Dia,frescos,ARG,DIA,Colita de Cuadril Envasado al Vacío x 1 Kg. ,,"$ 2.999,00",,2999.00KG
Dia,frescos,ARG,DIA,Ravioles DIA Pollo y Espinaca 520 Gr. ,,"$ 295,00",,567.31KG
Dia,frescos,ARG,LA PAULINA,Queso Port Salut La Paulina x 1 Kg. ,,"$ 1.658,40",,1658.40KG
Dia,frescos,ARG,TREGAR,Queso Blanco Tregar Clásico 290 Gr. ,,"$ 391,50",,1350.00KG
Dia,frescos,ARG,TREGAR,Yogur cremoso light vainilla Tregar 125 Gr. ,,"$ 123,90",,991.20KG
Dia,frescos,ARG,YOGURISIMO,Yogur Griego Yogurísimo con Toppings 140 Gr. ,,"$ 413,70",,2955.00KG
Dia,frescos,ARG,TREGAR,Yogur Cremoso Entero Vainilla Tregar 125 Gr. ,,"$ 123,90",,991.20KG
Dia,frescos,ARG,TREGAR,Yogur Cremoso Light Frutilla Tregar 125 Gr. ,,"$ 123,90",,991.20KG
Dia,frescos,ARG,LA SALTEÑA,Tapa pascualina gluten free La Salteña 380 Gr. ,,"$ 593,40",,1561.58KG
Dia,frescos,ARG,TREGAR,Yogur cremoso entero frutilla Tregar 125 Gr. ,,"$ 123,90",,991.20KG
Dia,frescos,ARG,CAGNOLI,Salamín Cagnoli Picado Fino 130 Gr. ,,"$ 713,20",,5486.15KG
Dia,frescos,ARG,LA SERENISIMA,Crema de Leche La Serenísima Clásica para batir 200 Ml. ,,"$ 403,40",,2017.00LT
Dia,frescos,ARG,DIA,Yogur Entero DIA Frutilla Sachet 1 Kg. ,,"$ 280,50",,280.50KG
Dia,frescos,ARG,BUY&EAT,Mix Buy & Eat Puerro y Verdeo 300 Gr. ,,"$ 665,00",,2216.67KG
Dia,frescos,ARG,DIA,Solomillo de Cerdo Envasado al Vacío x 1 Kg. ,,"$ 2.699,00",,2699.00KG
Dia,frescos,ARG,PURISIMA,Leche en Polvo Purísima Desalctosada 400 Gr. ,,"$ 918,89",,2297.23KG
Dia,frescos,ARG,LA SERENISIMA,Leche fermentada frutilla Actimel 100 Gr. ,,"$ 216,20",,2162.00KG
Dia,frescos,ARG,SER,Yogur Essential bebible muLt.ifruta Ser 190 Gr. ,,"$ 320,60",,1687.37KG
Dia,frescos,ARG,DIA,Asado de Cerdo x 1 Kg. ,,"$ 1.999,00",,1999.00KG
Dia,frescos,ARG,GRAN ALDEA,Queso feteado Gran Aldea Mozzarella 180 Gr. ,6%,"$ 449,00","$ 477,90",2494.44KG
Dia,frescos,ARG,DIA,Bife de Chorizo x 1 Kg. ,,"$ 2.919,00",,2919.00KG
Dia,frescos,ARG,MENDICRIM,Queso Crema Clásico Mendicrim 300 Gr. ,,"$ 408,30",,1361.00KG
Dia,frescos,ARG,LA SERENISIMA,Queso Reggianito Rallado La Serenisima 175 Gr. ,,"$ 1.004,20",,5738.29KG
Dia,frescos,ARG,YOGS,Yogur Descremado Bebible Sancor Vida Frutilla y Kiwi 1 Lt. ,,"$ 538,80",,538.80LT
Dia,frescos,ARG,DIA,Milanesa de Cuadrada Envasado al Vacío x 1 Kg. ,,"$ 2.349,00",,2349.00KG
Dia,frescos,ARG,DIA,Postre DIA Chocolate 95 Gr. ,,"$ 89,00",,936.84KG
Dia,frescos,ARG,DIA,Churrasco Cuadril DIA x 1 Kg. ,,"$ 2.399,00",,2399.00KG
Dia,frescos,ARG,LA PAULINA,Queso Port Salut Light La Paulina x 1 Kg. ,,"$ 1.834,90",,1834.90KG
Dia,frescos,ARG,LA SERENISIMA,Leche fermentada multifruta Actimel 100 Gr. ,,"$ 216,20",,2162.00KG
Dia,frescos,ARG,DIA,Zapallito Redondo x 1 Kg. ,,"$ 499,00",,499.00KG
Dia,frescos,ARG,LA SERENISIMA,Crema de Leche La Serenísima para cocinar 330 Gr. ,,"$ 586,80",,1778.18KG
Dia,frescos,ARG,FESTA,Polpetta Festa 200 Gr. ,,"$ 518,10",,2590.50KG
Dia,frescos,ARG,INDIVIDUALES,Sandwich Jamón y Queso Multisemillas Sin TACC 280 Gr. ,,"$ 907,00",,3239.29KG
Dia,frescos,ARG,INDIVIDUALES,Sandwich Jamón Crudo y Queso Multisemillas Sin TACC 280 Gr. ,,"$ 1.055,00",,3767.86KG
Dia,frescos,ARG,MAGICAS,Salchichas Mágicas 190 Gr. ,,"$ 171,60",,903.16KG
Dia,frescos,ARG,LA SERENISIMA,Queso Reggianito rallado La Serenisima 70 Gr. ,,"$ 422,30",,6032.86KG
Dia,frescos,ARG,INDIVIDUALES,Baguette DIA Jamón Crudo y Queso 230 Gr. ,,"$ 799,00",,3473.91KG
Dia,frescos,ARG,INDIVIDUALES,Super Pebete Mortadela y Queso 280 Gr. ,,"$ 587,00",,2096.43KG
Dia,frescos,ARG,INDIVIDUALES,Baguette DIA Salame y Queso 230 Gr. ,,"$ 693,00",,
Dia,frescos,ARG,INDIVIDUALES,Triplines Jamón y Queso Individuales 12 280 Gr. ,,"$ 1.055,00",,2776.32KG
Dia,frescos,ARG,SIN MARCA,Radicheta en Bandeja Sueño Verde 100 Gr. ,,"$ 425,00",,4250.00KG
Dia,frescos,ARG,INDIVIDUALES,Baguette DIA Jamón y Queso 280 Gr. ,,"$ 693,00",,3013.04KG
Dia,frescos,ARG,LA SERENISIMA,Manteca con Crema La Serenísima 200 Gr. ,,"$ 548,00",,2740.00KG
Dia,frescos,ARG,INDIVIDUALES,Sandwich Jamón y Queso Sin TACC 280 Gr. ,,"$ 907,00",,3239.29KG
Dia,frescos,ARG,YOGURISIMO,Yogur con Granola Yogurisimo 168 Gr. ,,"$ 288,70",,1718.45KG
Dia,frescos,ARG,DIA,Milanesa de Peceto Envasado al Vacío x 1 Kg. ,,"$ 2.999,00",,2999.00KG
Dia,frescos,ARG,DIA,Milanesa de Peceto Rebozada x 1 Kg. ,,"$ 2.999,00",,2999.00KG
Dia,frescos,ARG,LA SERENISIMA,Queso Reggianito rallado La Serenisima 130 Gr. ,,"$ 745,40",,5733.85KG
Dia,frescos,ARG,SIN MARCA,Kale 300 Gr. ,,"$ 639,00",,1936.36KG
Dia,frescos,ARG,DIA,Milanesa de Nalga Rebozada x 1 Kg. ,,"$ 2.789,00",,2789.00KG
Dia,frescos,ARG,CAGNOLI,Salamín Cagnoli Picado Grueso 130 Gr. ,,"$ 713,20",,5486.15KG
Dia,frescos,ARG,ROCKY,Ensalada Rocky 4 Colores 250 Gr. ,,"$ 695,00",,2780.00KG
Dia,frescos,ARG,ESPUÑA,Jamón Crudo Espuña Feteado 100 Gr. ,,"$ 1.644,40",,15934.00KG
Dia,frescos,ARG,SER,Yogur Calcio batido vainilla? Ser 120 Gr. ,,"$ 215,70",,1797.50KG
Dia,frescos,ARG,OPI,Salchichas OPI 317 Gr. ,,"$ 254,00",,803.80KG
Dia,frescos,ARG,DIA,Milanesa de Cerdo DIA x 1 Kg. ,,"$ 2.399,00",,2399.00KG
Dia,frescos,ARG,MASTER COOK,Pizza de Muzzarella y Jamón Master Cook 450 Gr. ,,"$ 1.311,00",,2913.33KG
Dia,frescos,ARG,SMART MENU,Tarta de Puerro y Champignones Smart Menu 300 Gr. ,,"$ 790,00",,2633.33KG
Dia,frescos,ARG,MASTER COOK,Pollo Rostizado Master Cook 400 Gr. ,,"$ 981,00",,1635.00KG
Dia,frescos,ARG,LA SERENISIMA,La Serenisima 100% Vegetal Almendra sin endulzar 1 Lt. ,,"$ 616,10",,616.10LT
Dia,frescos,ARG,DANONINO,"Yogur Peppa Pig batido frutilla Danonino 80,5 Gr. ",,"$ 153,80",,1922.50KG
Dia,frescos,ARG,TREGAR,Queso Untable Tregar Mascarpone 200 Gr. ,,"$ 257,40",,1287.00KG
Dia,frescos,ARG,LA PAULINA,Queso Cremoso La Paulina Doble Crema x 1 Kg. ,,"$ 1.810,10",,1810.10KG
Dia,frescos,ARG,MILKAUT,Queso Untable  Milkaut Crematto Clásico 290 Gr. ,,"$ 512,30",,1797.54KG
Dia,frescos,ARG,LA SERENISIMA,Queso Pategrás La Serenísima x 1 Kg. ,,"$ 4.049,50",,4049.50KG
Dia,frescos,ARG,MASTER COOK,Pizza de Fugazzeta Master Cook 450 Gr. ,,"$ 1.311,00",,2913.33KG
Dia,frescos,ARG,CALSA,Levadura Calsa 50 Gr. ,,"$ 61,00",,1220.00KG
Dia,frescos,ARG,DIA,Ribs de Cerdo x 1 Kg. ,,"$ 2.299,00",,2299.00KG
Dia,frescos,ARG,LA SERENISIMA,Queso Untable Finlandia Clásico 180 gr ,,"$ 489,00",,2716.67KG
Dia,frescos,ARG,EMETH,Postre Vainilla Emeth Vitaminizado  120 Gr. ,,"$ 189,49",,1579.08KG
Dia,frescos,ARG,SMART MENU,Pollo a la Cazadora Smart Menu 300 Gr. ,,"$ 907,00",,3023.33KG
Dia,frescos,ARG,YOGS,Yogur Bebible Descremado Sancor Vida Vainilla 1 Lt. ,,"$ 538,80",,538.80LT
Dia,frescos,ARG,LA SERENISIMA,Leche La Serenisima Multivitaminas 2% 1 Lt. ,,"$ 276,65",,276.65LT
Dia,frescos,ARG,ADLER,Queso Cheddar Adlear en fetas 144 Gr. ,,"$ 601,80",,4179.17KG
Dia,frescos,ARG,DIA,Carré de Cerdo con Hueso Envasado al Vacío x 1 Kg. ,,"$ 1.949,00",,1949.00KG
Dia,frescos,ARG,DIA,Lomo Envasado al Vacío x 1 Kg. ,,"$ 3.239,00",,3239.00KG
Dia,frescos,ARG,CAÑON,Sandwich Cañon Triple Pan Blanco Jamón y Queso 12 Un 750 Gr. ,,"$ 2.086,00",,2781.33KG
Dia,frescos,ARG,GRAN ALDEA,Queso Tybo Feteado Gran Aldea 170 Gr. ,,"$ 446,90",,2628.82KG
Dia,frescos,ARG,SMART MENU,Malfatti Smart Menu 300 Gr. ,,"$ 907,00",,3023.33KG
Dia,frescos,ARG,YOGURISIMO,Yogur Firme Vainilla Yogurisimo 120  Gr. ,,"$ 213,20",,1776.67KG
Dia,frescos,ARG,FACILITA (LISTO P COMER),Pizza Individual Lista Mundo Facilitas Jamón y Muzzarella 320 Gr. ,,"$ 571,00",,1784.38KG
Dia,frescos,ARG,SMART MENU,Ternera con Milhojas Smart Menu 300 Gr. ,,"$ 907,00",,3023.33KG
Dia,frescos,ARG,CAÑON,Sandwich Triple de Miga Salvado Jamón Cocido y Queso 120 Gr. ,,"$ 606,00",,5050.00KG
Dia,frescos,ARG,DIA,Roast Beef Envasado al Vacío Porción Individual x 1 Kg. ,,"$ 2.199,00",,2199.00KG
Dia,frescos,ARG,DIA,Postre DIA Dulce de Leche 100 Gr. ,,"$ 89,00",,890.00KG
Dia,frescos,ARG,DIA,Durazno x 1 Kg. ,,"$ 949,00",,949.00KG
Dia,frescos,ARG,DIA,Pelon x 1 Kg. ,,"$ 949,00",,949.00KG
Dia,frescos,ARG,SIN MARCA,Ensalada Cítrica 200 Gr. ,,"$ 699,00",,3495.00KG
Dia,frescos,ARG,CAÑON,Wrap Cañón Capresse 200 Gr. ,,"$ 709,00",,3545.00KG
Dia,frescos,ARG,REGGIO,Salame Reggio Picado Fino 150 Gr. ,,"$ 475,80",,3172.00KG
Dia,frescos,ARG,CASA VEGANA,Medallones Casa Vegana Green Moon Porotos y Brocoli con Avena y Mix de Vegetales 480 Gr. ,,"$ 827,00",,1722.92KG
Dia,frescos,ARG,FACILITA (LISTO P COMER),Pizza Individual Lista Mundo Facilitas Muzarella 270 Gr. ,,"$ 508,00",,1881.48KG
Dia,frescos,ARG,YOGS,YOGUR ENT BEB MULTIFRUTA YOGS 1LT ,,"$ 518,10",,518.10LT
Dia,frescos,ARG,LA SERENISIMA,Crema para Cocinar La Serenísima con Vitaminas 520 Gr. ,,"$ 682,50",,1312.50KG
Dia,frescos,ARG,CAÑON,Sandwich Cañon Pebete de Jamón y Queso 180 Gr. ,,"$ 606,00",,2164.29KG
Dia,frescos,ARG,CASA VEGANA,Falafels Casa Vegana Toques Orientales de Garbanzos 420 Gr. ,,"$ 976,00",,2323.81KG
Dia,frescos,ARG,DIA,Entraña Envasado al Vacío x 1 Kg. ,,"$ 2.999,00",,2999.00KG
Dia,frescos,ARG,DIA,Pechito de Cerdo Envasado al Vacío x 1 Kg. ,,"$ 2.099,00",,2099.00KG
Dia,frescos,ARG,DIA,Chuleta de Paleta Cerdo Envasado al Vacío x 1 Kg. ,,"$ 1.599,00",,1599.00KG
Dia,frescos,ARG,SERENITO,Gelatina frutilla Serenito 105 Gr. ,,"$ 104,70",,997.14KG
Dia,frescos,ARG,CAGNOLI,Picaditas Dos Sabores Cagnoli 80 Gr. ,,"$ 594,20",,7427.50KG
Dia,frescos,ARG,MASTER COOK,Tarta de Atún Master Cook 280 Gr. ,,"$ 762,00",,2721.43KG
Dia,frescos,ARG,CASA VEGANA,Medallones Casa Vegana Quinoa Andina con Avena y Mix de Vegetales 480 Gr. ,,"$ 827,00",,1722.92KG
Dia,frescos,ARG,LARIO,Salame Feteado Lario Milán 150 Gr. ,,"$ 499,00",,3326.67KG
Dia,frescos,ARG,CASANCREM,Queso Blanco Casancrem Intenso Light Original 290 Gr. ,,"$ 553,60",,1908.97KG
Dia,frescos,ARG,SIN MARCA,Mix The Happy Snack Terra 300 Gr. ,,"$ 1.090,00",,3633.33KG
Dia,frescos,ARG,DIA,Ravioles DIA 4 Quesos 520 Gr. ,,"$ 295,00",,567.31KG
Dia,frescos,ARG,GARCIA,Queso blanco García 290 Gr. ,,"$ 264,20",,911.03KG
Dia,frescos,ARG,CASA VEGANA,Falafels Casa Vegana Toques Orientales de Lentejas 420 Gr. ,,"$ 976,00",,2323.81KG
Dia,frescos,ARG,SERENITO,Postre Minions vainilla Serenito 120 Gr. ,,"$ 272,70",,2272.50KG
Dia,frescos,ARG,CASA VEGANA,Medallones Casa Vegana Amaranto y Arroz Yamaní con Avena y Mix de Vegetales 480 Gr. ,,"$ 827,00",,1722.92KG
Dia,frescos,ARG,DIA,Matambre Envasado al Vacío x 1 Kg. ,,"$ 2.469,00",,2469.00KG
Dia,frescos,ARG,SIN MARCA,Asado Envasado al Vacío x 1 Kg. ,,"$ 1.068,00",,1068.00KG
Dia,frescos,ARG,LA SERENISIMA,Queso Port Salut Light La Serenísima Sin Lactosa x 1 Kg. ,,"$ 2.729,60",,2729.60KG
Dia,frescos,ARG,LARIO,Jamón Crudo Lario Feteado 120 Gr. ,,"$ 951,90",,6658.33KG
Dia,frescos,ARG,SER,Yogur Essential batido frutos rojos? Ser 140 Gr. ,,"$ 196,90",,1406.43KG
Dia,frescos,ARG,MUNDO FACIL,Tarta Facilitas Espinaca 290 Gr. ,,"$ 515,00",,1775.86KG
Dia,frescos,ARG,PALADINI,Jamón Cocido Paladini Feteado Fino 200 Gr. ,,"$ 646,50",,3132.50KG
Dia,frescos,ARG,DIA,Ravioles DIA caprese 500 Gr. ,,"$ 255,00",,510.00KG
Dia,frescos,ARG,CAÑON,Rollos Cañon Peceto 200 Gr. ,,"$ 709,00",,2363.33KG
Dia,frescos,ARG,DIA,Capelletis DIA 4 Quesos 500 Gr. ,,"$ 296,80",,593.60KG
Dia,frescos,ARG,DIA,Capelletis DIA Pollo y Espinaca 500 Gr. ,,"$ 296,80",,593.60KG
Dia,frescos,ARG,DIA,Chuleta de Jamón Cerdo Envasado al Vacío x 1 Kg. ,,"$ 1.649,00",,1649.00KG
Dia,frescos,ARG,MUNDO FACIL,Tarta Facilitas Jamón y Queso 290 Gr. ,,"$ 532,00",,1834.48KG
Dia,frescos,ARG,DIA,Postre de Chocolate Light DIA 95 Gr ,,"$ 89,00",,890.00KG
Dia,frescos,ARG,REGGIO,Salame Reggio Picado Grueso 150 Gr. ,,"$ 475,80",,3172.00KG
Dia,frescos,ARG,SERENITO,Postre Minions vainilla con rocklets Serenito 120 Gr. ,,"$ 353,60",,2946.67KG
Dia,frescos,ARG,OPI,Salchichas Opi 190 Gr. ,,"$ 195,00",,1026.32KG
Dia,frescos,ARG,SANCOR,Flan Casero Sancor Dulce de Leche 230 Gr. ,,"$ 373,50",,1623.91LT
Dia,frescos,ARG,YOGS,Yogur Entero Yogs con Cereales 165 Gr. ,,"$ 274,03",,1660.79KG
Dia,frescos,ARG,DANONINO,"Yogur Peppa Pig batido vainilla Danonino 80,5 Gr. ",,"$ 153,80",,1922.50KG
Dia,frescos,ARG,YOGS,Yogur Bebible Descremado Sancor Vida Frutilla 1 Lt. ,,"$ 538,80",,538.80LT
Dia,frescos,ARG,DIA,Matambrito de Cerdo Envasado al Vacío x 1 Kg. ,,"$ 2.999,00",,2999.00KG
Dia,frescos,ARG,DIA,Cuadril en Porción Individual x 1 Kg. ,,"$ 2.799,00",,2799.00KG
Dia,frescos,ARG,LA SERENISIMA,Crema de Leche La Serenísima Clásica para batir 330 Ml. ,,"$ 596,50",,1807.58LT
